stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
2514,2514,ID:2514 UNIVERSITY D/NW 43 S,,26.283573,-80.250160,,,0,
2515,2515,ID:2515 NOB HILL R/NW 32 M,,26.165783,-80.284027,,,0,
2516,2516,ID:2516 UNIVERSITY D/NW 52 P,,26.294416,-80.249069,,,0,
2518,2518,ID:2518 UNIVERSITY D/PINE RIDGE D - (NW 95 D),,26.291733,-80.249397,,,0,
2519,2519,ID:2519 NW 44 S/INVERRARY B,,26.179190,-80.239120,,,0,
2520,2520,ID:2520 BROWARD B/NW 108 A - (PLANT RCQT CLUB),,26.120840,-80.289558,,,0,
2521,2521,ID:2521 BROWARD B/HIATUS R,,26.120899,-80.298500,,,0,
2526,2526,ID:2526 OAKLAND PARK B/NW 46 A (W),,26.164717,-80.210701,,,0,
2527,2527,ID:2527 PROSPECT R/NW 31 A,,26.195066,-80.188515,,,0,
2528,2528,ID:2528 PROSPECT R/NW 55 C,,26.193850,-80.183540,,,0,
2529,2529,ID:2529 OAKLAND PARK B/NW 43 A,,26.164955,-80.206367,,,0,
2530,2530,ID:2530 NW 9 S/NW 34 A,,26.133682,-80.192970,,,0,
2531,2531,ID:2531 NW 34 A/NW 5 S,,26.126850,-80.191437,,,0,
2532,2532,ID:2532 US 441/#4790,,26.182774,-80.203384,,,0,
2537,2537,ID:2537 COPANS R/NE 3 A,,26.260851,-80.118683,,,0,
2538,2538,ID:2538 COPANS R/CYPRESS R,,26.260801,-80.122986,,,0,
2542,2542,ID:2542 HILLSBORO B/NW 2 A,,26.318785,-80.104736,,,0,
2543,2543,ID:2543 COPANS R/NE 3 A,,26.260597,-80.119469,,,0,
2548,2548,ID:2548 UNIVERSITY D/WILES R (N),,26.288282,-80.250481,,,0,
2552,2552,ID:2552 MIRAMAR PKW/NEWPORT R,,25.981333,-80.257515,,,0,
2553,2553,ID:2553 NW 19 S/NW 33 A,,26.150637,-80.191383,,,0,
2554,2554,ID:2554 DANIA BEACH B/GULFSTREAM R,,26.052784,-80.133133,,,0,
2556,2556,ID:2556 A1A/CAROLINA S,,26.027233,-80.116203,,,0,
2557,2557,ID:2557 NW 31 A/NW 65 D,,26.204117,-80.188065,,,0,
2559,2559,ID:2559 NW 8 C/NW 25 A,,26.132883,-80.176552,,,0,
2560,2560,ID:2560 NW 27 A/NW 8 P,,26.135099,-80.178368,,,0,
2561,2561,ID:2561 NW 8 C/NW 27 A,,26.133810,-80.177734,,,0,
2562,2562,ID:2562 UNIVERSITY D/WILES R (S),,26.286417,-80.250435,,,0,
2563,2563,ID:2563 NW 27 A/NW 7 S,,26.238482,-80.159439,,,0,
2565,2565,ID:2565 UNIVERSITY D/NW 43 S,,26.282934,-80.250412,,,0,
2566,2566,ID:2566 UNIVERSITY D/NW 40 S,,26.279751,-80.250381,,,0,
2567,2567,ID:2567 NE 15 A/NE 15 S,,26.145985,-80.128899,,,0,
2568,2568,ID:2568 NE 15 A/NE 17 S,,26.149883,-80.129051,,,0,
2569,2569,ID:2569 NE 15 A/NE 16 C,,26.148733,-80.129166,,,0,
2570,2570,ID:2570 NE 15 A/NE 14 P,,26.145849,-80.129066,,,0,
2571,2571,ID:2571 COPANS R/POWERLINE R,,26.260311,-80.153244,,,0,
2572,2572,ID:2572 COPANS R/POWERLINE R - (WASTE TR PL - ENT 2),,26.260235,-80.157082,,,0,
2573,2573,ID:2573 COPANS R/BLOUNT R,,26.260082,-80.164597,,,0,
2574,2574,ID:2574 COPANS R/E CENTURA,,26.259951,-80.173683,,,0,
2575,2575,ID:2575 COPANS R/NW 40 A,,26.259918,-80.178383,,,0,
2576,2576,ID:2576 COPANS R/NW 42 A,,26.259842,-80.182076,,,0,
2577,2577,ID:2577 COPANS R/NW 44 A,,26.259834,-80.184105,,,0,
2578,2578,ID:2578 LYONS R/HAMMOCK B,,26.251368,-80.186569,,,0,
2579,2579,ID:2579 MIRAMAR PKW/BAHAMA D,,25.981901,-80.233086,,,0,
2580,2580,ID:2580 UNIVERSITY D/BROKENWOOD D,,26.273899,-80.250336,,,0,
2583,2583,ID:2583 LYONS R/WYNMOOR W,,26.251213,-80.186211,,,0,
2584,2584,ID:2584 COPANS R/LYONS R,,26.259533,-80.185730,,,0,
2585,2585,ID:2585 COPANS R/NW 42 A,,26.259617,-80.181641,,,0,
2586,2586,ID:2586 COPANS R/NW 40 A,,26.259668,-80.178200,,,0,
2587,2587,ID:2587 COPANS R/W CENTURA,,26.259611,-80.175148,,,0,
2588,2588,ID:2588 COPANS R/EAST OF CENTURA,,26.259701,-80.169342,,,0,
2589,2589,ID:2589 COPANS R/BLOUNT R,,26.259819,-80.163536,,,0,
2590,2590,ID:2590 COPANS R/NW 25 A - (WASTE TR PL - ENT 2),,26.259945,-80.155670,,,0,
2591,2591,ID:2591 COPANS R/NW 15 A,,26.260220,-80.143051,,,0,
2592,2592,ID:2592 COPANS R/N ANDREWS A EXT,,26.260258,-80.139984,,,0,
2593,2593,ID:2593 COPANS R/NW 3 A,,26.260450,-80.126831,,,0,
2595,2595,ID:2595 PINE ISLAND R/MCNAB R (S),,26.206501,-80.268234,,,0,
2596,2596,ID:2596 UNIVERSITY D/SAMPLE R (S),,26.271685,-80.250336,,,0,
2597,2597,ID:2597 UNIVERSITY D/NW 31 C,,26.269701,-80.250267,,,0,
2598,2598,ID:2598 UNIVERSITY D/NW 28 S,,26.267469,-80.250259,,,0,
2599,2599,ID:2599 UNIVERSITY D/NW 28 S,,26.264856,-80.250229,,,0,
2600,2600,ID:2600 NW 21 A/NW 27 S,,26.160769,-80.170769,,,0,
2601,2601,ID:2601 NW 21 A/NW 29 C,,26.163433,-80.170799,,,0,
2602,2602,ID:2602 OAKLAND PARK B/NW 23 T,,26.165682,-80.174835,,,0,
2603,2603,ID:2603 OAKLAND PARK B/NW 18 A,,26.165926,-80.165817,,,0,
2604,2604,ID:2604 OAKLAND PARK B/NW 27 A,,26.165550,-80.179436,,,0,
2605,2605,ID:2605 OAKLAND PARK B/NW 29 A,,26.165531,-80.183617,,,0,
2606,2606,ID:2606 NW 8 C/NW 8 S,,26.132833,-80.176582,,,0,
2607,2607,ID:2607 PINE ISLAND R/AMERICAN EXPRESS W,,26.126949,-80.262650,,,0,
2608,2608,ID:2608 PINE ISLAND R/CLEARY B,,26.130133,-80.264320,,,0,
2609,2609,ID:2609 OAKLAND PARK B/NW 85 W,,26.167822,-80.264534,,,0,
2610,2610,ID:2610 OAKLAND PARK B/UNIVERSITY D (E),,26.166704,-80.255699,,,0,
2611,2611,ID:2611 UNIVERSITY D/NW 25 C,,26.261650,-80.250183,,,0,
2612,2612,ID:2612 OAKLAND PARK B/#7500,,26.165976,-80.247986,,,0,
2614,2614,ID:2614 PEMBROKE R/NW 98 A,,25.993732,-80.275414,,,0,
2616,2616,ID:2616 OAKLAND PARK B/NW 55 A,,26.164953,-80.225708,,,0,
2617,2617,ID:2617 OAKLAND PARK B/NW 56 A,,26.164970,-80.228340,,,0,
2618,2618,ID:2618 OAKLAND PARK B/#7501,,26.166281,-80.247902,,,0,
2619,2619,ID:2619 OAKLAND PARK B/NW 81 A - (OAK SC ENT),,26.167334,-80.259735,,,0,
2620,2620,ID:2620 BROWARD B/UNIVERSITY D,,26.120695,-80.251259,,,0,
2622,2622,ID:2622 SUNRISE LAKES B/NW 26 S,,26.159382,-80.256454,,,0,
2623,2623,ID:2623 SUNRISE LAKES D W/NW 26 S,,26.157867,-80.256424,,,0,
2624,2624,ID:2624 SUNRISE LAKES D E/NW 29 S,,26.160896,-80.252495,,,0,
2626,2626,ID:2626 SUNRISE LAKES D N/LAKE D E,,26.163603,-80.250664,,,0,
2627,2627,ID:2627 SUNRISE LAKES D N/#7991,,26.163500,-80.251732,,,0,
2628,2628,ID:2628 SUNRISE LAKES D N/SUNRISE LAKES D W,,26.163355,-80.254807,,,0,
2629,2629,ID:2629 SUNRISE LAKES D W/LK B,,26.162319,-80.256241,,,0,
2630,2630,ID:2630 SUNRISE LAKES B/NW 84 W,,26.162552,-80.261520,,,0,
2631,2631,ID:2631 SUNRISE LAKES B/NOB HILL R,,26.160500,-80.284264,,,0,
2632,2632,ID:2632 SUNRISE LAKES B/MAIN CLUB HOUSE,,26.160351,-80.284248,,,0,
2633,2633,ID:2633 SUNRISE LAKES B/#9420,,26.159616,-80.276680,,,0,
2634,2634,ID:2634 SUNRISE LAKES D/LAKES D N,,26.163036,-80.255592,,,0,
2635,2635,ID:2635 SUNRISE LAKES D N/#8020,,26.163412,-80.253273,,,0,
2636,2636,ID:2636 SUNRISE LAKES D N/#7960,,26.163425,-80.251701,,,0,
2637,2637,ID:2637 SUNRISE LAKES D E/#2871,,26.160366,-80.253578,,,0,
2638,2638,ID:2638 SUNRISE LAKES D E/NW 26 S,,26.158310,-80.254730,,,0,
2639,2639,ID:2639 SUNRISE LAKES D W/#2750,,26.159752,-80.256378,,,0,
2640,2640,ID:2640 UNIVERSITY D/SUNRISE B (N),,26.150417,-80.257248,,,0,
2641,2641,ID:2641 NW 31 A/SISTRUNK B,,26.129183,-80.186203,,,0,
2642,2642,ID:2642 NW 31 A/OAKLAND PARK B (N),,26.166117,-80.186852,,,0,
2643,2643,ID:2643 NW 31 A/NW 24 S,,26.156166,-80.186798,,,0,
2644,2644,ID:2644 NW 31 A/NW 35 S,,26.171732,-80.186951,,,0,
2645,2645,ID:2645 NW 31 A/NW 28 S,,26.160948,-80.186852,,,0,
2646,2646,ID:2646 NW 31 A/NW 39 S,,26.173868,-80.187019,,,0,
2647,2647,ID:2647 NW 31 A/NW 43 S,,26.179632,-80.187103,,,0,
2648,2648,ID:2648 NW 31 A/LAKE POINT D,,26.183300,-80.187202,,,0,
2649,2649,ID:2649 NW 31 A/COMMERCIAL B (N),,26.186916,-80.187317,,,0,
2650,2650,ID:2650 PEMBROKE R/SW 94 W - (PROSPER POINTE D),,25.993900,-80.269669,,,0,
2651,2651,ID:2651 NW 62 S/NW 31 W,,26.202473,-80.190102,,,0,
2652,2652,ID:2652 NW 62 S/NW 33 W,,26.202532,-80.193504,,,0,
2653,2653,ID:2653 MIRAMAR PKW/SW 172 A,,25.978415,-80.372948,,,0,
2654,2654,ID:2654 NW 62 S/NW 35 A - (HAWKINS R),,26.202204,-80.196320,,,0,
2655,2655,ID:2655 MIRAMAR PKW/SW 68 A,,25.981899,-80.222984,,,0,
2657,2657,ID:2657 NW 62 S/NW 33 W,,26.202215,-80.193466,,,0,
2658,2658,ID:2658 NW 31 A/NW 40 S,,26.175884,-80.187332,,,0,
2659,2659,ID:2659 NW 31 A/NW 35 S,,26.171185,-80.187286,,,0,
2660,2660,ID:2660 NW 31 A/NW 24 S,,26.155399,-80.187065,,,0,
2661,2661,ID:2661 NW 31 A/NW 8 S,,26.131184,-80.186539,,,0,
2662,2662,ID:2662 A1A/NE 16 C,,26.148800,-80.101280,,,0,
2663,2663,ID:2663 NW 31 A/NW 60 S,,26.199915,-80.188034,,,0,
2664,2664,ID:2664 NW 31 A/OAKLAND PARK B (S),,26.164642,-80.187164,,,0,
2665,2665,ID:2665 WASHINGTON S/S 24 T,,26.003618,-80.156296,,,0,
2666,2666,ID:2666 NOVA D/DAVIE R,,26.086115,-80.230316,,,0,
2667,2667,ID:2667 PINE ISLAND R/AMERICAN EXPRESS EN,,26.128933,-80.263168,,,0,
2668,2668,ID:2668 SAMPLE R/NW 101 A,,26.272352,-80.260643,,,0,
2671,2671,ID:2671 UNIVERSITY D/SPRINGTREE D,,26.171835,-80.256104,,,0,
2672,2672,ID:2672 DAVIE R EXT/UNIVERSITY D,,26.033716,-80.247032,,,0,
2674,2674,ID:2674 NW 31 A/NW 65 D,,26.204699,-80.187813,,,0,
2675,2675,ID:2675 COUNTY LINE R/SW 9 A,,25.974016,-80.160431,,,0,
2676,2676,ID:2676 SW 3 S/SW 9 T,,25.981382,-80.160965,,,0,
2677,2677,ID:2677 SW 25 S/SW 54 A,,25.987833,-80.196564,,,0,
2678,2678,ID:2678 NW 34 A/NW 8 P,,26.133366,-80.192490,,,0,
2679,2679,ID:2679 DIXIE HW/#5301,,26.192783,-80.132286,,,0,
2680,2680,ID:2680 DIXIE HW/MCNAB R,,26.211567,-80.132149,,,0,
2681,2681,ID:2681 DIXIE HW/NE 17 C,,26.253149,-80.120163,,,0,
2682,2682,ID:2682 DIXIE HW/NE 15 C,,26.247217,-80.121803,,,0,
2683,2683,ID:2683 DIXIE HW/SW 9 C,,26.217333,-80.131554,,,0,
2684,2684,ID:2684 SISTRUNK B/NW 24 A,,26.129068,-80.173897,,,0,
2685,2685,ID:2685 NW 19 S/#3615,,26.150702,-80.196899,,,0,
2686,2686,ID:2686 NW 16 S/US 441 (E),,26.146027,-80.201447,,,0,
2687,2687,ID:2687 A1A/HARBOR D,,26.109533,-80.106201,,,0,
2688,2688,ID:2688 PEMBROKE R/DOUGLAS R,,25.993954,-80.267174,,,0,
2689,2689,ID:2689 POWERLINE R/NW 40 S,,26.175882,-80.154602,,,0,
2690,2690,ID:2690 NW 16 S/NW 3 W,,26.249195,-80.128685,,,0,
2691,2691,ID:2691 NW 6 A/NW 12 S,,26.242533,-80.130669,,,0,
2692,2692,ID:2692 MLK JR B/NW 8 A,,26.234274,-80.133347,,,0,
2693,2693,ID:2693 NE 26 S/CORAL GARDENS D,,26.159834,-80.119583,,,0,
2694,2694,ID:2694 NE 26 S/NE 19 A,,26.159784,-80.122246,,,0,
2695,2695,ID:2695 NE 26 S/NE 17 T,,26.159716,-80.124680,,,0,
2696,2696,ID:2696 PEMBROKE R/DOUGLAS R,,25.994001,-80.262772,,,0,
2697,2697,ID:2697 NE 15 A/NE 16 S,,26.147615,-80.128952,,,0,
2698,2698,ID:2698 NE 26 S/NE 17 T,,26.159616,-80.123749,,,0,
2699,2699,ID:2699 US1/NE 213 S (S),,25.971283,-80.143333,,,0,
2700,2700,ID:2700 NE 26 S/NE 25 S,,26.159733,-80.118652,,,0,
2701,2701,ID:2701 NE 45 S/NE 20 A,,26.183533,-80.120216,,,0,
2704,2704,ID:2704 N 72 A/TAFT S,,26.023300,-80.232368,,,0,
2705,2705,ID:2705 N 72 A/BRANCH S,,26.021717,-80.232346,,,0,
2706,2706,ID:2706 N 72 A/GARFIELD S,,26.020033,-80.232269,,,0,
2707,2707,ID:2707 N 72 A/JOHNSON S,,26.018299,-80.232170,,,0,
2708,2708,ID:2708 JOHNSON S/N 25 A,,26.018551,-80.157547,,,0,
2709,2709,ID:2709 N 72 A/ARTHUR S,,26.020317,-80.232170,,,0,
2710,2710,ID:2710 N 72 A/MCKINLEY S,,26.021915,-80.232231,,,0,
2713,2713,ID:2713 RIVERSIDE D/SAMPLE R,,26.273333,-80.234283,,,0,
2719,2719,ID:2719 N 56 A/SHERIDAN S,,26.032734,-80.200264,,,0,
2720,2720,ID:2720 N 56 A/STIRLING R,,26.046455,-80.200699,,,0,
2724,2724,ID:2724 PINES B/NW 86 A,,26.008749,-80.257332,,,0,
2725,2725,ID:2725 RIVERSIDE D/NW 35 C,,26.274633,-80.233452,,,0,
2731,2731,ID:2731 RIVERSIDE D/VILLAS-RIVERSIDE,,26.262817,-80.235168,,,0,
2732,2732,ID:2732 RIVERSIDE D/ROYAL RIVER,,26.266487,-80.235207,,,0,
2733,2733,ID:2733 RIVERSIDE D/PALM COURT ENT,,26.268803,-80.235306,,,0,
2735,2735,ID:2735 ANDREWS A/NE 36 S,,26.171867,-80.146515,,,0,
2736,2736,ID:2736 ANDREWS A/COMMERCIAL B,,26.188074,-80.146935,,,0,
2738,2738,ID:2738 US1/COPANS R,,26.258150,-80.099716,,,0,
2739,2739,ID:2739 UNIVERSITY D/NW 17 C - (MOTOROLA),,26.146435,-80.256897,,,0,
2740,2740,ID:2740 SUNSET STRIP/NW 12 C,,26.139677,-80.231674,,,0,
2741,2741,ID:2741 SUNSET STRIP/DEL LAGO CIR,,26.137365,-80.231621,,,0,
2742,2742,ID:2742 SUNSET STRIP/NW 20 S,,26.151100,-80.232391,,,0,
2743,2743,ID:2743 SUNRISE B/SWAP SHOP,,26.136082,-80.189148,,,0,
2744,2744,ID:2744 SUNRISE B/SWAP SHOP,,26.136339,-80.190361,,,0,
2745,2745,ID:2745 SUNSET STRIP/NW 20 S,,26.150957,-80.232147,,,0,
2746,2746,ID:2746 UNIVERSITY D/DAVIE R EXT,,26.033234,-80.248482,,,0,
2747,2747,ID:2747 UNIVERSITY D/NW 30 S,,26.036615,-80.248566,,,0,
2748,2748,ID:2748 UNIVERSITY D/STIRLING R,,26.046473,-80.251457,,,0,
2749,2749,ID:2749 UNIVERSITY D/#5001,,26.058813,-80.251884,,,0,
2750,2750,ID:2750 UNIVERSITY D/#4801,,26.061228,-80.252335,,,0,
2751,2751,ID:2751 RIVERSIDE D/SAMPLE R (S),,26.270901,-80.235252,,,0,
2752,2752,ID:2752 RIVERSIDE D/#3100,,26.268452,-80.235535,,,0,
2753,2753,ID:2753 RIVERSIDE D/NW 37 D,,26.276800,-80.233330,,,0,
2754,2754,ID:2754 RIVERSIDE D/NW 43 S,,26.282598,-80.233398,,,0,
2757,2757,ID:2757 WESTVIEW D/NW 88 W,,26.298615,-80.243950,,,0,
2758,2758,ID:2758 US1/NE 17 C,,26.150682,-80.119484,,,0,
2759,2759,ID:2759 US1/NE 14 C,,26.145248,-80.120216,,,0,
2761,2761,ID:2761 SUNRISE LAKES B/#8100,,26.162266,-80.259918,,,0,
2762,2762,ID:2762 NOB HILL R/SUNRISE LAKES B,,26.162783,-80.283714,,,0,
2763,2763,ID:2763 SUNRISE LAKES B/PINE ISLAND R,,26.162115,-80.267464,,,0,
2764,2764,ID:2764 SUNRISE LAKES D W/#2850,,26.161118,-80.256378,,,0,
2770,2770,ID:2770 WILES R/RIVERSIDE D,,26.286932,-80.236015,,,0,
2771,2771,ID:2771 NW 56 A/SUNRISE B,,26.136566,-80.224113,,,0,
2772,2772,ID:2772 NW 56 A/NW 12 S,,26.138582,-80.224197,,,0,
2773,2773,ID:2773 NW 56 A/NW 13 C,,26.140518,-80.224251,,,0,
2774,2774,ID:2774 NW 56 A/NW 18 S,,26.147650,-80.224480,,,0,
2775,2775,ID:2775 NW 56 A/NW 22 S,,26.154884,-80.225807,,,0,
2776,2776,ID:2776 NW 56 A/BLUEBERRY C,,26.156366,-80.226685,,,0,
2777,2777,ID:2777 NW 56 A/NW 25 S,,26.158600,-80.226761,,,0,
2778,2778,ID:2778 NW 56 A/NW 27 C,,26.160881,-80.226837,,,0,
2779,2779,ID:2779 NW 56 A/OAKLAND PARK B,,26.164404,-80.226929,,,0,
2780,2780,ID:2780 INVERRARY B/INV COUNTRY CLUB,,26.172617,-80.238068,,,0,
2781,2781,ID:2781 INVERRARY B/LIME HILL R,,26.167700,-80.228981,,,0,
2782,2782,ID:2782 NW 52 A/LILAC GARDENS,,26.166565,-80.219086,,,0,
2785,2785,ID:2785 NW 56 A/OAKLAND PARK B,,26.163799,-80.227150,,,0,
2786,2786,ID:2786 NW 56 A/NW 27 CT,,26.161385,-80.227112,,,0,
2787,2787,ID:2787 NW 56 A/BLUEBERRY C,,26.156784,-80.227020,,,0,
2788,2788,ID:2788 NW 56 A/NW 22 C,,26.154949,-80.226265,,,0,
2789,2789,ID:2789 NW 56 A/NW 21 S,,26.153202,-80.224899,,,0,
2790,2790,ID:2790 NW 56 A/NW 19 S,,26.149834,-80.224731,,,0,
2791,2791,ID:2791 NW 56 A/NW 13 CT,,26.140562,-80.224373,,,0,
2792,2792,ID:2792 NW 56 A/NW 11 S,,26.137703,-80.224319,,,0,
2797,2797,ID:2797 DAVIE B/SW 44 T,,26.105049,-80.206917,,,0,
2798,2798,ID:2798 PETERS R/SW 59 A,,26.105984,-80.226547,,,0,
2799,2799,ID:2799 PETERS R/SW 69 A,,26.105770,-80.240738,,,0,
2800,2800,ID:2800 PETERS R/SW 51 A,,26.105953,-80.215340,,,0,
2802,2802,ID:2802 COMMERCIAL B/NE 22 A - (US 1),,26.189711,-80.115501,,,0,
2803,2803,ID:2803 COMMERCIAL B/#3839,,26.186619,-80.201019,,,0,
2805,2805,ID:2805 MCNAB R/NW 70 A,,26.208208,-80.245506,,,0,
2809,2809,ID:2809 MCNAB R/UNIVERSITY D (E),,26.208469,-80.250343,,,0,
2811,2811,ID:2811 COMMERCIAL B/NW 73 A,,26.193932,-80.247803,,,0,
2812,2812,ID:2812 MCNAB R/NW 93 A,,26.208151,-80.274734,,,0,
2813,2813,ID:2813 WILES R/NW 88 A,,26.286985,-80.241135,,,0,
2814,2814,ID:2814 US 441/SW 52 C - (AUTO AUCTION),,26.055536,-80.207756,,,0,
2815,2815,ID:2815 WILES R/UNIVERSITY D,,26.287067,-80.247314,,,0,
2816,2816,ID:2816 US 441/#2856,,26.037102,-80.208580,,,0,
2817,2817,ID:2817 US 441/NW 204 T,,25.963249,-80.205948,,,0,
2818,2818,ID:2818 US 441/NW 202 T,,25.961582,-80.205902,,,0,
2819,2819,ID:2819 US 441/NW 215 S - (COUNTY LINE R),,25.972034,-80.205978,,,0,
2820,2820,ID:2820 US 441/N 59 T,,26.037483,-80.208466,,,0,
2821,2821,ID:2821 US 441/SW 54 S,,26.054659,-80.207443,,,0,
2822,2822,ID:2822 US 441/NW 8 S,,26.132450,-80.202248,,,0,
2823,2823,ID:2823 US 441/SETON D,,26.243366,-80.201683,,,0,
2824,2824,ID:2824 ATLANTIC B/UNIVERSITY D (W),,26.240528,-80.255043,,,0,
2825,2825,ID:2825 CORAL SPRINGS D/ATLANTIC B,,26.240200,-80.269081,,,0,
2826,2826,ID:2826 CORAL SPRINGS D/RIVERSIDE D,,26.232334,-80.270302,,,0,
2827,2827,ID:2827 MCNAB R/NW 100 A,,26.208183,-80.284065,,,0,
2828,2828,ID:2828 MCNAB R/UNIVERSITY D (W),,26.208179,-80.253265,,,0,
2829,2829,ID:2829 MCNAB R/BROOKWOOD B,,26.208212,-80.248886,,,0,
2830,2830,ID:2830 SW 81 A/MCNAB R,,26.209217,-80.236267,,,0,
2831,2831,ID:2831 KIMBERLY B/SW 69 A,,26.218384,-80.218369,,,0,
2832,2832,ID:2832 KIMBERLY B/SW 67 A,,26.217649,-80.216286,,,0,
2833,2833,ID:2833 KIMBERLY B/SW 64 T,,26.217785,-80.212318,,,0,
2834,2834,ID:2834 KIMBERLY B/SW 10 C,,26.216049,-80.208366,,,0,
2835,2835,ID:2835 NW 62 S/NW 31 A,,26.202314,-80.186180,,,0,
2836,2836,ID:2836 NW 62 S/NW 29 A,,26.202333,-80.184883,,,0,
2837,2837,ID:2837 NW 62 S/NW 24 W,,26.202436,-80.178932,,,0,
2838,2838,ID:2838 UNIVERSITY D/WILES R,,26.288166,-80.250198,,,0,
2839,2839,ID:2839 UNIVERSITY D/PINE RIDGE D,,26.291800,-80.249069,,,0,
2841,2841,ID:2841 NE 62 S/NE 15 A,,26.203558,-80.126381,,,0,
2842,2842,ID:2842 NE 62 S/NE 18 A,,26.203699,-80.122635,,,0,
2844,2844,ID:2844 NE 62 S/NE 21 W,,26.203999,-80.115364,,,0,
2845,2845,ID:2845 NE 62 S/NE 22 A,,26.204065,-80.112320,,,0,
2850,2850,ID:2850 NE 62 S/NE 18 A,,26.203789,-80.123802,,,0,
2851,2851,ID:2851 NE 62 S/NE 15 A,,26.203751,-80.126968,,,0,
2852,2852,ID:2852 NE 62 S/NE 9 A,,26.203684,-80.135017,,,0,
2853,2853,ID:2853 NE 62 S/NE 7 A,,26.203817,-80.138016,,,0,
2854,2854,ID:2854 UNIVERSITY D/WESTVIEW D,,26.296957,-80.249870,,,0,
2855,2855,ID:2855 WESTVIEW D/PARK RIDGE PLAZA,,26.298384,-80.248802,,,0,
2856,2856,ID:2856 NW 62 S/NW 21 A,,26.202868,-80.172600,,,0,
2857,2857,ID:2857 NW 62 S/NW 27 W,,26.202667,-80.181297,,,0,
2858,2858,ID:2858 KIMBERLY B/US 441 - (WINN DIXIE),,26.215784,-80.205185,,,0,
2859,2859,ID:2859 KIMBERLY B/SW 9 P,,26.216749,-80.208687,,,0,
2860,2860,ID:2860 KIMBERLY B/SW 64 T,,26.217934,-80.212318,,,0,
2861,2861,ID:2861 KIMBERLY B/SW 69 A,,26.218771,-80.219170,,,0,
2862,2862,ID:2862 KIMBERLY B/ROCK ISLAND R,,26.218683,-80.221153,,,0,
2863,2863,ID:2863 KIMBERLY B/SW 73 A,,26.218082,-80.222664,,,0,
2864,2864,ID:2864 KIMBERLY B/SW 76 A,,26.217516,-80.227798,,,0,
2865,2865,ID:2865 KIMBERLY B/SW 78 A,,26.217535,-80.231201,,,0,
2866,2866,ID:2866 KIMBERLY B/SW 80 A,,26.217548,-80.234863,,,0,
2867,2867,ID:2867 SW 81 A/SW 10 C,,26.215467,-80.236702,,,0,
2868,2868,ID:2868 SW 81 A/SW 13 C,,26.211582,-80.236580,,,0,
2869,2869,ID:2869 SW 81 A/MCNAB R,,26.209318,-80.236534,,,0,
2870,2870,ID:2870 MCNAB R/UNIVERSITY D (W),,26.208466,-80.252998,,,0,
2871,2871,ID:2871 MCNAB R/#8199,,26.208433,-80.260368,,,0,
2872,2872,ID:2872 MCNAB R/NW 84 A,,26.208418,-80.264351,,,0,
2873,2873,ID:2873 MCNAB R/NW 84 A - (SHOPS TAMARAC),,26.208433,-80.266937,,,0,
2880,2880,ID:2880 CORAL SPRINGS D/RIVERSIDE D,,26.233299,-80.270363,,,0,
2881,2881,ID:2881 CORAL SPRINGS D/NW 4 D,,26.235882,-80.270279,,,0,
2882,2882,ID:2882 ATLANTIC B/NW 101 T,,26.240499,-80.260948,,,0,
2883,2883,ID:2883 MCNAB R/UNIVERSITY D (E),,26.208172,-80.251785,,,0,
2884,2884,ID:2884 MCNAB R/NW 80 A (LAGOS DE CAMPO),,26.208433,-80.258263,,,0,
2886,2886,ID:2886 CORAL SPRINGS D/SOUTHGATE B,,26.229248,-80.269646,,,0,
2887,2887,ID:2887 ATLANTIC B/CORAL SPRINGS D,,26.240601,-80.268234,,,0,
2889,2889,ID:2889 JOHNSON S/N 31 C,,26.018393,-80.170799,,,0,
2890,2890,ID:2890 BROWARD B/CENTRAL PARK D,,26.120949,-80.271286,,,0,
2891,2891,ID:2891 BROWARD B/CENTRAL PARK P,,26.120934,-80.275215,,,0,
2897,2897,ID:2897 US 441/NW 16 S,,26.145765,-80.202919,,,0,
2898,2898,ID:2898 US 441/NW 16 S,,26.144449,-80.202530,,,0,
2899,2899,ID:2899 ATLANTIC B/NW 87 T,,26.236118,-80.241333,,,0,
2900,2900,ID:2900 LYONS R/ATLANTIC B (N),,26.233049,-80.186050,,,0,
2901,2901,ID:2901 LYONS R/NW 6 M,,26.238283,-80.186981,,,0,
2902,2902,ID:2902 LYONS R/COCONUT CREEK PKW (S),,26.242908,-80.186211,,,0,
2903,2903,ID:2903 NW 31 A/NW 26 S,,26.157835,-80.187073,,,0,
2904,2904,ID:2904 NW 31 A/OAKLAND PARK B (N),,26.165918,-80.187164,,,0,
2905,2905,ID:2905 PINES B/MCARTHUR PKW,,26.009584,-80.236351,,,0,
2906,2906,ID:2906 DAVIE R EXT/NW 74 A,,26.038317,-80.237236,,,0,
2907,2907,ID:2907 REMOVED - NW 56 A/NW 18 S,,26.147568,-80.224564,,,0,
2908,2908,ID:2908 PINES B/PALM A,,26.008348,-80.280281,,,0,
2910,2910,ID:2910 PINES B/PALM A,,26.008152,-80.277100,,,0,
2911,2911,ID:2911 PINES B/NW 98 A,,26.008234,-80.274765,,,0,
2912,2912,ID:2912 SAMPLE R/CORAL SPRING D,,26.272732,-80.267365,,,0,
2913,2913,ID:2913 SAMPLE R/NW 110 A,,26.272800,-80.270302,,,0,
